#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold 
6067,98840.1043495,0.772260071693,24.8419450035,2.1822017661,149,10,135.008971161225,52.1443635468415,2,0,0,0
6081,101.313974687,0.475859052801,1.54084533001,1.73185914903,149,10,135.009561005391,52.1441300041172,2,0,0,0
6103,7938.92769203,0.470275180323,12.8152666857,1.71997959801,149,10,135.009078561464,52.1442727375657,2,0,0,0
6116,716.677131944,0.464205449865,3.1684221638,1.70762808317,149,10,135.008858922618,52.1442175728053,2,0,0,0
6143,1.07704991517,0.486011312413,1.59587391438,1.69487066005,149,8,135.00997923131,52.1440440237052,0,11.286810068,23.8532874207,8.0
6156,922.981010281,0.623209596906,3.13941361572,1.95418406461,149,10,135.009454577932,52.1443885638558,2,0,0,0
6177,2609.77616326,0.647678715381,6.23039353809,1.94627451213,149,9,135.0087142756,52.1445936669956,0,5.15051883732,14.6880740964,8.0
6189,68480.6148151,0.748363433357,24.8086736468,2.145555164,149,10,135.008825850415,52.1445618539135,2,0,0,0
6207,39.0774017173,0.277932805546,1.4787508318,1.42438427519,149,10,135.009389668709,52.1440175306748,2,0,0,0
6225,63355.5192705,0.248075372678,49.7214003068,1.37973256553,149,10,135.009057166982,52.1443811135205,2,0,0,0
6240,44913.8034075,0.606198235716,24.795076088,1.92737445252,149,10,135.00906952092,52.1444074505428,2,0,0,0
6263,1716.77185167,0.696928574419,3.17167410815,2.06793518999,149,10,135.008946698202,52.1444659599626,2,0,0,0
6295,60401.6052092,0.545004063225,49.7051539929,1.77911141474,149,8,135.00905606359,52.1444083374154,1,168.966869564,535.664824,8.0
6314,53.6975658965,0.482650673125,0.738752664146,1.75203677773,149,10,135.009737441627,52.1439273706261,2,0,0,0
