#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold
6688,41.913077103,0.354726358613,0.767301571646,1.34341115195,149,10,135.00959816219,52.1441510647262,2,0,0,0
6713,0.0379068936605,0.00622791111172,0.765338575008,1.00615112383,149,5,135.008484293858,52.1444948119602,1,28.9059949706,78.563087979,8.0
6733,0.00588963654574,0.000270349547179,12.853058662,1.00030718857,149,5,135.008914981719,52.1444057158371,1,355.434416073,923.03248631,8.0
6773,0.00198477132763,0.000451202749752,3.17062022659,1.00047785473,149,5,135.009117119917,52.1443369834092,1,77.9708850979,236.034618332,8.0
6794,0.0136213680241,0.011967971579,0.369922769016,1.01959092299,149,5,135.009365920498,52.1433291040083,0,9.92694578524,30.0968178015,8.0
6800,60706.6471968,0.999898072926,12.869227196,1.94907561061,149,10,135.008379179147,52.1439695278439,2,0,0,0
6834,2871.44783096,0.645921823202,6.14987748506,1.61349759506,149,10,135.008842959833,52.1445046451859,2,0,0,0
6863,0.00541150132098,0.0123163650082,0.179537489062,1.01885067333,149,5,135.009922215105,52.1445989095851,0,5.04242529338,12.5771300454,8.0
6881,0.0160654676576,0.00946252006528,0.39120820179,1.01503223337,149,5,135.008913893412,52.1444625631128,1,12.2062545437,30.5610500151,8.0
6901,0.0295835144914,0.000101962327252,49.6293923538,1.00008396807,149,5,135.009052666781,52.1443788958163,1,1534.74424202,3462.87713875,8.0
6911,518.161082995,0.355942513268,3.15314694835,1.33991508316,149,10,135.009237600161,52.1444580176427,2,0,0,0
6939,0.00769352896755,0.00020850256924,12.9025912217,1.00022249988,149,5,135.0090631893,52.1443844232878,1,400.713573952,918.916013812,8.0
6952,648.09538212,0.834534935902,1.5719837825,1.7956514245,149,10,135.008945168947,52.1425080539423,2,0,0,0
6971,19887.1859984,0.82438641671,12.9319923249,1.78225147345,149,10,135.009243903154,52.144401390015,2,0,0,0
6992,725580.711738,1.02275482198,49.717798409,1.97038807404,149,10,135.009091231254,52.1441630702831,2,0,0,0
7013,291857.968944,1.03733356429,24.8641612667,1.98439626984,149,10,135.009126491655,52.1444941510369,2,0,0,0
7038,0.00494610762372,0.000228177002224,12.854046003,1.00015078191,149,5,135.009130317137,52.1444174878441,1,320.07491996,846.792977927,8.0
7045,8.26192138127,0.374068977536,0.371779299551,1.36555309637,149,10,135.008916440895,52.1432116912916,2,0,0,0
7067,296397.82726,0.991520974236,49.6683658445,1.94084721437,149,10,135.009150475859,52.1443794846901,2,0,0,0
7096,0.00106092643731,0.000295246283283,3.17386435311,1.0003300169,149,5,135.008968324962,52.1443791897907,1,105.274665964,244.87904011,8.0
7106,267970.681189,1.02156247578,24.8633457077,1.96932210162,149,10,135.007960799727,52.1447952120178,2,0,0,0
7125,597.34533307,0.642818787248,1.57282118237,1.61352610576,149,10,135.010123162762,52.1443009969996,2,0,0,0
7150,29903.5990649,0.639521289619,12.920225087,1.60695506972,149,10,135.009029091857,52.1444168765117,2,0,0,0
7168,654.460274299,0.685507047919,3.03269844532,1.65494833395,149,10,135.008746312677,52.1439680665577,2,0,0,0
7195,0.00214457694142,0.00113318502482,1.52315609363,1.00166011897,149,5,135.009625014824,52.1441737309618,1,46.9744644834,106.933785739,8.0
7210,4226.61561995,0.815732325467,3.18862642719,1.77462110291,149,10,135.009576592358,52.1445288873044,2,0,0,0
7227,4917.075892,0.994335427023,6.23609180381,1.94451926403,149,10,135.009226134301,52.1445480436671,2,0,0,0
7248,290788.183834,0.99404752852,24.8161371559,1.94336218221,149,10,135.008879478231,52.144412685164,2,0,0,0
7266,110.307271347,0.369392371412,1.55260553419,1.35234901842,149,10,135.009223243393,52.144436916865,2,0,0,0
7285,119319.775855,0.350155235792,49.8844531712,1.3322670636,149,10,135.009264391929,52.1443928556789,2,0,0,0
7306,125657.030613,0.815625360005,24.8584870838,1.77388388981,149,10,135.009072197763,52.1443612754337,2,0,0,0
7329,0.0013055689573,0.000471531846532,3.03044793114,1.00073056903,149,5,135.008117760908,52.1444227598022,1,105.632572509,227.98537033,8.0
7350,0.0066619382334,3.97408264163e-05,49.7600405152,1.00004892151,149,5,135.009048298005,52.1443878849963,1,2738.20583489,5258.83368587,8.0
7361,68.8506913018,0.635810646493,0.773077424505,1.6136595458,149,10,135.00951476529,52.1442970750985,2,0,0,0
