#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold
7970,0.220330361133,0.0342270133953,0.536160821337,1.02744995766,156,20,201.50230316886,54.2998357490271,2,0,0,0
7289,4.14587611813,0.036144751888,3.04410857762,1.04825427573,156,44,166.562648686948,53.6004801131024,2,0,0,0
8127,0.0411291301544,0.0471376597583,0.207853978163,1.03333135886,156,8,207.562766383401,56.0427368045282,2,0,0,0
8126,0.00267158262956,0.0167680283007,0.138491895066,1.01185678652,156,8,206.920256324988,55.167862871295,2,0,0,0
8125,0.0593920508038,0.0469386251567,0.245923467439,1.03319062015,156,8,206.649137209146,55.2310549529473,2,0,0,0
8124,0.408740746042,0.0508312867407,0.718839937944,1.05019158908,156,20,209.911281986583,50.8624342834994,2,0,0,0
10343,0.311963111023,0.208051556061,0.147910047612,1.22116076879,156,12,45.6507763338743,50.2392314749885,2,0,0,0
8122,2.94139665311,0.33046129617,0.30436982685,1.23367142344,156,8,209.147003046208,52.0112175622148,2,0,0,0
10916,0.15512121001,0.0304432625617,0.494407515171,1.03468172355,156,24,68.7216612485314,54.9944430412909,2,0,0,0
10917,0.0521502409489,0.0232273204373,0.455508776772,1.03601950002,156,24,68.9089107353456,55.9981369441341,2,0,0,0
10914,0.278698782192,0.0526790008622,0.420979439546,1.06017627327,156,24,68.4854977706785,54.9334921683598,2,0,0,0
10915,0.101688364853,0.0253990302396,0.589224860781,1.04484964986,156,24,68.6287006442253,55.2858779491689,2,0,0,0
10912,0.556335114726,0.210466963686,0.205702459909,1.26994652114,156,24,70.9413101956165,51.186596124497,2,0,0,0
10910,0.389021744959,0.0813646003091,0.376758611754,1.09249323072,156,24,70.5608523665343,51.2981164342409,2,0,0,0
10911,0.707823429126,0.0428060456216,0.910856959755,1.06433665959,156,24,70.6848031725378,50.4778357754204,2,0,0,0
10918,0.220953030516,0.0226187589055,0.984173553265,1.05732803188,156,44,69.0694652063898,53.8019670179598,2,0,0,0
10919,0.0176475587323,0.053018902841,0.337149267553,1.06872899449,156,24,69.1880789257056,55.3462330336123,2,0,0,0
10318,0.242564378276,0.0306338881602,0.660620808997,1.03967167889,156,16,47.9482204012224,54.7206092511049,2,0,0,0
9132,0.0997753976483,0.0479653253949,0.302675680451,1.03876283382,156,20,254.659898985775,51.9502442741643,2,0,0,0
9131,0.311064869398,0.0299463013729,0.810614244406,1.05246749503,156,40,254.622639017711,51.7573438129374,2,0,0,0
9130,0.146888231513,0.017885311733,0.845725079431,1.02749107661,156,20,254.57286701918,52.0923610783148,2,0,0,0
9137,0.267790910491,0.049577965988,0.471509050769,1.08495470445,156,20,255.509479116551,53.0595407701293,2,0,0,0
9136,0.407235195115,0.175285404924,0.176835788714,1.2997971509,156,32,255.353706648545,51.8220245095476,2,0,0,0
9135,0.195595023334,0.00829799537479,1.7265496516,1.01135050337,156,20,255.094474423634,53.6499146452864,2,0,0,0
9134,0.109334978501,0.120215628088,0.11079739651,1.14568611196,156,16,254.885043474573,52.8045902727592,2,0,0,0
10646,4.4671701299,0.0525220173046,2.13083780133,1.09616624288,156,48,65.7745233279063,53.0458117052755,2,0,0,0
10647,1.35463783232,0.285577572137,0.273401377725,1.38980399841,156,48,65.8066844713168,52.907543448738,2,0,0,0
10644,0.0777686482044,0.0526700243498,0.487057196694,1.0694652085,156,48,65.5340459688162,52.5232463846322,2,0,0,0
10645,1.99626922985,0.0840755699818,0.858431205234,1.10303031983,156,48,65.6869189462942,53.408148373603,2,0,0,0
10314,0.465968799989,0.207029902208,0.158390680788,1.20546015154,156,16,47.5993550792631,54.5810027782382,2,0,0,0
10643,1.31580093091,0.110243348152,0.72421619366,1.1424851495,156,48,65.4387270414863,52.5266290112544,2,0,0,0
7928,0.0114214703352,0.0169706849403,1.40337172225,1.01447498881,156,20,202.752478295843,53.7344688848759,2,0,0,0
